season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2022,REG,PIT,16,00-0035216,WR,Diontae Johnson,Diontae,Johnson,Toe,,Questionable,Toe,,Did Not Participate In Practice,2022-12-22 21:36:19+00:00
2022,REG,PIT,16,00-0032968,LB,Myles Jack,Myles,Jack,Groin,,Questionable,Groin,,Full Participation in Practice,2022-12-22 21:36:19+00:00
2022,REG,SEA,16,00-0036409,LB,Jordyn Brooks,Jordyn,Brooks,,,,Neck,,Full Participation in Practice,2022-12-22 22:12:58+00:00
2022,REG,SEA,16,00-0031608,S,Quandre Diggs,Quandre,Diggs,,,,Shoulder,,Full Participation in Practice,2022-12-21 00:10:37+00:00
2022,REG,SEA,16,00-0029193,LB,Bruce Irvin,Bruce,Irvin,,,,Knee,Heel,Full Participation in Practice,2022-12-22 22:12:40+00:00
2022,REG,SEA,16,00-0032416,DE,Quinton Jefferson,Quinton,Jefferson,,,,Foot,,Full Participation in Practice,2022-12-22 00:13:52+00:00
2022,REG,SEA,16,00-0037812,T,Abraham Lucas,Abraham,Lucas,,,,Elbow,,Full Participation in Practice,2022-12-21 00:09:06+00:00
2022,REG,SEA,16,00-0036368,LB,Tanner Muse,Tanner,Muse,,,,Ankle,,Full Participation in Practice,2022-12-21 00:10:55+00:00
2022,REG,SEA,16,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,,,,Elbow,,Full Participation in Practice,2022-12-22 22:12:14+00:00
2022,REG,SEA,16,00-0036413,LB,Darrell Taylor,Darrell,Taylor,,,,Illness,,Full Participation in Practice,2022-12-22 00:13:10+00:00
2022,REG,SEA,16,00-0032211,WR,Tyler Lockett,Tyler,Lockett,Hand,,Out,Hand,,Did Not Participate In Practice,2022-12-22 20:35:15+00:00
2022,REG,SEA,16,00-0034527,S,Ryan Neal,Ryan,Neal,Knee,,Out,Knee,,Did Not Participate In Practice,2022-12-22 20:35:50+00:00
2022,REG,SEA,16,00-0027723,DT,Al Woods,Al,Woods,Achilles,,Out,Achilles,,Did Not Participate In Practice,2022-12-22 20:36:11+00:00
2022,REG,SEA,16,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Wrist,Ankle,Questionable,Wrist,Ankle,Did Not Participate In Practice,2022-12-22 20:37:16+00:00
2022,REG,SEA,16,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Ankle,Back,Questionable,Ankle,Back,Did Not Participate In Practice,2022-12-22 20:36:33+00:00
2022,REG,SEA,16,00-0036425,RB,DeeJay Dallas,DeeJay,Dallas,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-22 20:37:59+00:00
2022,REG,SEA,16,00-0035644,TE,Noah Fant,Noah,Fant,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-22 20:36:54+00:00
2022,REG,SF,16,00-0032164,DT,Arik Armstead,Arik,Armstead,,,,Foot,Ankle,Full Participation in Practice,2022-12-22 22:50:34+00:00
2022,REG,SF,16,00-0037828,WR,Danny Gray,Danny,Gray,,,,Hamstring,,Full Participation in Practice,2022-12-22 22:49:09+00:00
2022,REG,SF,16,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,,,,Knee,,Full Participation in Practice,2022-12-22 22:50:24+00:00
2022,REG,SF,16,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-22 22:49:09+00:00
2022,REG,SF,16,00-0037830,CB,Samuel Womack,Samuel,Womack,,,,Concussion,,Full Participation in Practice,2022-12-22 22:49:09+00:00
2022,REG,SF,16,00-0037834,QB,Brock Purdy,Brock,Purdy,,,,Oblique,Rib,Limited Participation in Practice,2022-12-22 22:49:09+00:00
2022,REG,SF,16,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Foot,,Out,Foot,,Did Not Participate In Practice,2022-12-22 22:51:12+00:00
2022,REG,SF,16,00-0035026,DT,Kevin Givens,Kevin,Givens,Knee,,Out,Knee,,Did Not Participate In Practice,2022-12-22 22:51:20+00:00
2022,REG,SF,16,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Ankle,Knee,Out,Ankle,Knee,Did Not Participate In Practice,2022-12-22 22:51:27+00:00
2022,REG,SF,16,00-0034263,S,Tarvarius Moore,Tarvarius,Moore,Illness,Knee,Questionable,Illness,Knee,Did Not Participate In Practice,2022-12-22 22:50:42+00:00
2022,REG,SF,16,00-0030946,DE,Kerry Hyder,Kerry,Hyder,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-22 22:50:42+00:00
2022,REG,SF,16,00-0037525,RB,Jordan Mason,Jordan,Mason,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-12-22 22:50:42+00:00
2022,REG,SF,16,00-0037008,CB,Ambry Thomas,Ambry,Thomas,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-22 22:50:42+00:00
2022,REG,SF,16,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2022-12-22 22:50:42+00:00
2022,REG,TB,16,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-23 19:23:26+00:00
2022,REG,TB,16,00-0029657,DT,Akiem Hicks,Akiem,Hicks,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-23 19:23:46+00:00
2022,REG,TB,16,00-0019596,QB,Tom Brady,Tom,Brady,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-23 19:12:16+00:00
2022,REG,TB,16,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-23 19:12:43+00:00
2022,REG,TB,16,00-0034682,LB,Genard Avery,Genard,Avery,Abdomen,Oblique,Out,Abdomen,Oblique,Did Not Participate In Practice,2022-12-23 19:25:34+00:00
2022,REG,TB,16,00-0035699,CB,Jamel Dean,Jamel,Dean,Toe,,Out,Toe,,Did Not Participate In Practice,2022-12-23 19:25:41+00:00
2022,REG,TB,16,00-0033129,LB,Carl Nassib,Carl,Nassib,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2022-12-23 19:25:48+00:00
2022,REG,TB,16,00-0032217,T,Donovan Smith,Donovan,Smith,Foot,,Out,Foot,,Did Not Participate In Practice,2022-12-23 19:25:57+00:00
2022,REG,TB,16,00-0034773,DT,Vita Vea,Vita,Vea,Calf,,Out,Calf,,Did Not Participate In Practice,2022-12-23 19:26:10+00:00
2022,REG,TB,16,00-0036411,S,Antoine Winfield,Antoine,Winfield,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-12-23 19:24:55+00:00
2022,REG,TB,16,00-0030829,T,Josh Wells,Josh,Wells,Back,,Questionable,Back,,Full Participation in Practice,2022-12-23 19:24:55+00:00
2022,REG,TB,16,00-0036406,T,Tristan Wirfs,Tristan,Wirfs,Ankle,,Questionable,Ankle,,Full Participation in Practice,2022-12-23 19:24:55+00:00
2022,REG,TB,16,00-0035681,S,Mike Edwards,Mike,Edwards,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-12-23 19:24:55+00:00
2022,REG,TB,16,00-0027944,WR,Julio Jones,Julio,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-23 19:24:55+00:00
2022,REG,TB,16,00-0032382,S,Keanu Neal,Keanu,Neal,Toe,,Questionable,Toe,,Limited Participation in Practice,2022-12-23 19:24:55+00:00
2022,REG,TEN,16,00-0036619,T,Dillon Radunz,Dillon,Radunz,,,,Knee,,Did Not Participate In Practice,2022-12-21 20:50:33+00:00
2022,REG,TEN,16,00-0032637,S,Andrew Adams,Andrew,Adams,,,,Wrist,,Full Participation in Practice,2022-12-22 20:14:54+00:00
2022,REG,TEN,16,00-0031254,DE,Denico Autry,Denico,Autry,,,,Knee,,Full Participation in Practice,2022-12-22 20:14:54+00:00
2022,REG,TEN,16,00-0035300,T,Dennis Daley,Dennis,Daley,,,,Abdomen,,Full Participation in Practice,2022-12-22 20:15:31+00:00
2022,REG,TEN,16,00-0032764,RB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-22 20:15:42+00:00
2022,REG,TEN,16,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Ankle,,Full Participation in Practice,2022-12-22 20:16:21+00:00
2022,REG,TEN,16,00-0033765,LB,Dylan Cole,Dylan,Cole,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-12-22 20:17:13+00:00
2022,REG,TEN,16,00-0035649,G,Nate Davis,Nate,Davis,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-12-22 20:17:24+00:00
2022,REG,TEN,16,00-0036416,CB,Kristian Fulton,Kristian,Fulton,Groin,,Out,Groin,,Did Not Participate In Practice,2022-12-22 20:17:34+00:00
2022,REG,TEN,16,00-0029413,C,Ben Jones,Ben,Jones,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-12-22 20:17:45+00:00
2022,REG,TEN,16,00-0031097,CB,Terrance Mitchell,Terrance,Mitchell,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-12-22 20:17:52+00:00
2022,REG,TEN,16,00-0029701,QB,Ryan Tannehill,Ryan,Tannehill,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-12-22 20:18:09+00:00
2022,REG,TEN,16,00-0037070,CB,Josh Thompson,Josh,Thompson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-12-22 20:18:16+00:00
2022,REG,TEN,16,00-0037593,CB,Tre Avery,Tre,Avery,Concussion,,Questionable,Concussion,,Full Participation in Practice,2022-12-22 20:16:55+00:00
2022,REG,TEN,16,00-0037742,WR,Treylon Burks,Treylon,Burks,Concussion,,Questionable,Concussion,,Full Participation in Practice,2022-12-22 20:16:55+00:00
2022,REG,TEN,16,00-0036171,G,Aaron Brewer,Aaron,Brewer,Rib,,Questionable,Rib,,Limited Participation in Practice,2022-12-22 20:16:55+00:00
2022,REG,TEN,16,00-0035632,S,Amani Hooker,Amani,Hooker,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-22 20:16:55+00:00
2022,REG,TEN,16,00-0037754,T,Nicholas Petit-Frere,Nicholas,Petit-Frere,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-22 20:16:55+00:00
2022,REG,WAS,16,00-0036328,RB,Antonio Gibson,Antonio,Gibson,,,,Foot,,Full Participation in Practice,2022-12-22 18:45:18+00:00
2022,REG,WAS,16,00-0031122,G,Andrew Norwell,Andrew,Norwell,,,,Shoulder,,Full Participation in Practice,2022-12-22 18:45:24+00:00
2022,REG,WAS,16,00-0037746,RB,Brian Robinson,Brian,Robinson,,,,Quadricep,,Full Participation in Practice,2022-12-22 18:45:04+00:00
2022,REG,WAS,16,00-0036321,DE,Chase Young,Chase,Young,,,,Knee,,Limited Participation in Practice,2022-12-22 18:45:04+00:00
2022,REG,WAS,16,00-0036334,T,Saahdiq Charles,Saahdiq,Charles,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-12-22 18:45:47+00:00
2022,REG,WAS,16,00-0036349,S,Kamren Curl,Kamren,Curl,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-12-22 18:45:42+00:00
2022,REG,WAS,16,00-0036625,CB,Benjamin St-Juste,Benjamin,St-Juste,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-22 18:45:42+00:00
2022,REG,ARI,17,00-0033553,RB,James Conner,James,Conner,,,,Illness,,Full Participation in Practice,2022-12-30 20:56:26+00:00
2022,REG,ARI,17,00-0032132,G,Max Garcia,Max,Garcia,,,,Shoulder,,Full Participation in Practice,2022-12-30 20:55:56+00:00
2022,REG,ARI,17,00-0027942,WR,A.J. Green,A.J.,Green,,,,Illness,,Full Participation in Practice,2022-12-30 20:56:34+00:00
2022,REG,ARI,17,00-0034751,CB,Josh Jackson,Josh,Jackson,,,,Hamstring,,Full Participation in Practice,2022-12-30 20:57:29+00:00
2022,REG,ARI,17,00-0034762,C,Billy Price,Billy,Price,,,,Knee,,Full Participation in Practice,2022-12-30 20:56:49+00:00
2022,REG,ARI,17,00-0032560,S,Charles Washington,Charles,Washington,,,,Chest,,Full Participation in Practice,2022-12-30 20:56:58+00:00
2022,REG,ARI,17,00-0035248,DE,Zach Allen,Zach,Allen,Hand,,Out,Hand,,Did Not Participate In Practice,2022-12-30 20:59:16+00:00
2022,REG,ARI,17,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Hip,,Out,Hip,,Did Not Participate In Practice,2022-12-30 20:59:24+00:00
2022,REG,ARI,17,00-0027688,QB,Colt McCoy,Colt,McCoy,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-12-30 20:59:32+00:00
2022,REG,ARI,17,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Knee,,Questionable,Knee,,Did Not Participate In Practice,2022-12-30 20:58:53+00:00
2022,REG,ARI,17,00-0036884,CB,Marco Wilson,Marco,Wilson,Neck,,Questionable,Neck,,Did Not Participate In Practice,2022-12-30 20:58:53+00:00
2022,REG,ARI,17,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2022-12-30 20:58:53+00:00
2022,REG,ARI,17,00-0033580,LB,Tanner Vallejo,Tanner,Vallejo,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-30 20:58:53+00:00
2022,REG,ATL,17,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-29 21:10:09+00:00
2022,REG,ATL,17,00-0035698,G,Chuma Edoga,Chuma,Edoga,Knee,,Out,Knee,,Did Not Participate In Practice,2022-12-30 18:08:19+00:00
2022,REG,ATL,17,00-0036825,TE,Feleipe Franks,Feleipe,Franks,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-12-30 18:08:23+00:00
2022,REG,ATL,17,00-0036118,S,Jovante Moffatt,Jovante,Moffatt,Calf,,Out,Calf,,Did Not Participate In Practice,2022-12-30 18:08:29+00:00
2022,REG,ATL,17,00-0033676,G,Elijah Wilkinson,Elijah,Wilkinson,Calf,,Questionable,Calf,,Did Not Participate In Practice,2022-12-30 18:08:14+00:00
2022,REG,BAL,17,00-0035992,C,Trystan Colon,Trystan,Colon,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-12-29 21:26:36+00:00
2022,REG,BAL,17,00-0036158,RB,J.K. Dobbins,J.K.,Dobbins,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-29 21:27:14+00:00
2022,REG,BAL,17,00-0028008,LB,Justin Houston,Justin,Houston,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 21:09:30+00:00
2022,REG,BAL,17,00-0031330,T,Morgan Moses,Morgan,Moses,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 21:10:23+00:00
2022,REG,BAL,17,00-0027867,DE,Jason Pierre-Paul,Jason,Pierre-Paul,,,,Illness,Not injury related - resting p,Did Not Participate In Practice,2022-12-30 19:58:05+00:00
2022,REG,BAL,17,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-30 19:58:22+00:00
2022,REG,BAL,17,00-0029592,G,Kevin Zeitler,Kevin,Zeitler,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 21:12:54+00:00
2022,REG,BAL,17,00-0026189,WR,DeSean Jackson,DeSean,Jackson,,,,Illness,,Full Participation in Practice,2022-12-30 19:57:21+00:00
2022,REG,BAL,17,00-0032775,WR,Demarcus Robinson,Demarcus,Robinson,,,,Not injury related - resting player,Groin,Full Participation in Practice,2022-12-30 19:58:13+00:00
2022,REG,BAL,17,00-0032942,CB,Kevon Seymour,Kevon,Seymour,,,,Ankle,,Full Participation in Practice,2022-12-30 19:57:21+00:00
2022,REG,BAL,17,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-12-30 19:59:25+00:00
2022,REG,BAL,17,00-0032165,CB,Marcus Peters,Marcus,Peters,Calf,,Out,Calf,,Did Not Participate In Practice,2022-12-30 19:59:30+00:00
2022,REG,BAL,17,00-0031598,TE,Nick Boyle,Nick,Boyle,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-12-30 19:59:12+00:00
2022,REG,BAL,17,00-0026190,DE,Calais Campbell,Calais,Campbell,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-30 19:59:12+00:00
2022,REG,BAL,17,00-0036199,S,Geno Stone,Geno,Stone,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-12-30 19:59:12+00:00
2022,REG,BUF,17,00-0031588,WR,Stefon Diggs,Stefon,Diggs,,,,Illness,Not injury related - resting p,Did Not Participate In Practice,2022-12-31 19:12:36+00:00
2022,REG,BUF,17,00-0027648,G,Rodger Saffold,Rodger,Saffold,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-31 19:13:09+00:00
2022,REG,BUF,17,00-0034857,QB,Josh Allen,Josh,Allen,,,,right Elbow,,Full Participation in Practice,2022-12-31 19:11:46+00:00
2022,REG,BUF,17,00-0036553,DE,Carlos Basham,Carlos,Basham,,,,Calf,,Full Participation in Practice,2022-12-31 19:12:01+00:00
2022,REG,BUF,17,00-0028063,RB,Taiwan Jones,Taiwan,Jones,,,,Hamstring,,Full Participation in Practice,2022-12-31 19:12:07+00:00
2022,REG,BUF,17,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Hip,,Full Participation in Practice,2022-12-31 19:12:13+00:00
2022,REG,BUF,17,00-0035357,CB,Cameron Lewis,Cameron,Lewis,,,,Forearm,,Full Participation in Practice,2022-12-31 19:11:46+00:00
2022,REG,BUF,17,00-0033571,LB,Matt Milano,Matt,Milano,,,,Knee,,Full Participation in Practice,2022-12-31 19:12:21+00:00
2022,REG,BUF,17,00-0031936,C,Mitch Morse,Mitch,Morse,,,,Concussion,,Full Participation in Practice,2022-12-31 19:11:46+00:00
2022,REG,BUF,17,00-0031557,DE,Jordan Phillips,Jordan,Phillips,,,,Shoulder,,Full Participation in Practice,2022-12-31 19:12:51+00:00
2022,REG,BUF,17,00-0030114,S,Jordan Poyer,Jordan,Poyer,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-31 19:13:11+00:00
2022,REG,CAR,17,00-0033925,RB,D'Onta Foreman,D'Onta,Foreman,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 20:08:19+00:00
2022,REG,CAR,17,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 20:08:09+00:00
2022,REG,CAR,17,00-0036572,WR,Shi Smith,Shi,Smith,,,,Foot,,Full Participation in Practice,2022-12-30 17:56:11+00:00
2022,REG,CAR,17,00-0036438,TE,Stephen Sullivan,Stephen,Sullivan,,,,Ankle,,Full Participation in Practice,2022-12-30 17:55:26+00:00
2022,REG,CAR,17,00-0031550,LB,Shaq Thompson,Shaq,Thompson,,,,Hamstring,,Full Participation in Practice,2022-12-30 17:55:43+00:00
2022,REG,CAR,17,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Wrist,,Out,Wrist,,Did Not Participate In Practice,2022-12-30 17:56:23+00:00
2022,REG,CAR,17,00-0027691,WR,Andre Roberts,Andre,Roberts,Knee,Illness,Questionable,,,"
    ",2023-01-01 04:40:07+00:00
2022,REG,CAR,17,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Hip,,Questionable,Hip,,Full Participation in Practice,2022-12-30 17:57:03+00:00
2022,REG,CAR,17,00-0034382,DE,Marquis Haynes,Marquis,Haynes,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-12-30 17:57:18+00:00
2022,REG,CAR,17,00-0037297,G,Cade Mays,Cade,Mays,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-12-30 17:57:30+00:00
2022,REG,CHI,17,00-0037089,G,Ja'Tyre Carter,Ja'Tyre,Carter,,,,Back,,Did Not Participate In Practice,2022-12-29 20:35:11+00:00
2022,REG,CHI,17,00-0034860,WR,Dante Pettis,Dante,Pettis,,,,Ankle,,Did Not Participate In Practice,2022-12-29 20:35:50+00:00
2022,REG,CHI,17,00-0037406,LB,Sterling Weatherford,Sterling,Weatherford,,,,Illness,,Did Not Participate In Practice,2022-12-29 20:36:05+00:00
2022,REG,CHI,17,00-0034394,DT,Andrew Brown,Andrew,Brown,,,,Ankle,,Full Participation in Practice,2022-12-29 20:35:28+00:00
2022,REG,CHI,17,00-0036953,T,Teven Jenkins,Teven,Jenkins,,,,Neck,,Full Participation in Practice,2022-12-29 20:34:54+00:00
2022,REG,CHI,17,00-0034677,DT,Justin Jones,Justin,Jones,,,,Eye,,Full Participation in Practice,2022-12-29 20:35:42+00:00
2022,REG,CHI,17,00-0032768,G,Cody Whitehair,Cody,Whitehair,,,,Knee,,Full Participation in Practice,2022-12-29 20:36:14+00:00
2022,REG,CHI,17,00-0036326,WR,Chase Claypool,Chase,Claypool,,,,Knee,,Limited Participation in Practice,2022-12-29 20:35:35+00:00
2022,REG,CHI,17,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,,,,Concussion,,Limited Participation in Practice,2022-12-29 20:35:57+00:00
2022,REG,CHI,17,00-0035259,TE,Trevon Wesco,Trevon,Wesco,,,,Calf,,Limited Participation in Practice,2022-12-29 20:34:54+00:00
2022,REG,CIN,17,00-0031534,T,La'el Collins,La'el,Collins,,,,Knee,,Did Not Participate In Practice,2022-12-30 21:22:11+00:00
2022,REG,CIN,17,00-0034446,CB,Jalen Davis,Jalen,Davis,,,,Thumb,,Full Participation in Practice,2022-12-31 18:42:55+00:00
2022,REG,CIN,17,00-0034830,TE,Hayden Hurst,Hayden,Hurst,,,,Calf,,Full Participation in Practice,2022-12-31 18:42:55+00:00
2022,REG,CIN,17,00-0032424,DT,D.J. Reader,D.J.,Reader,,,,Not injury related - personal matter,,Full Participation in Practice,2022-12-31 18:43:00+00:00
2022,REG,CIN,17,00-0033292,WR,Trent Taylor,Trent,Taylor,,,,Hamstring,,Full Participation in Practice,2022-12-31 18:42:55+00:00
2022,REG,CIN,17,00-0034834,DE,Sam Hubbard,Sam,Hubbard,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-12-31 18:43:21+00:00
2022,REG,CLE,17,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 20:25:43+00:00
2022,REG,CLE,17,00-0033057,T,Jack Conklin,Jack,Conklin,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-29 19:05:50+00:00
2022,REG,CLE,17,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-12-28 20:26:43+00:00
2022,REG,CLE,17,00-0036266,DT,Jordan Elliott,Jordan,Elliott,,,,Elbow,,Full Participation in Practice,2022-12-30 19:00:06+00:00
2022,REG,CLE,17,00-0036654,RB,Demetric Felton,Demetric,Felton,,,,Illness,,Full Participation in Practice,2022-12-30 19:00:34+00:00
2022,REG,CLE,17,00-0033923,RB,Kareem Hunt,Kareem,Hunt,,,,Shoulder,,Full Participation in Practice,2022-12-30 19:00:06+00:00
2022,REG,CLE,17,00-0033927,S,John Johnson,John,Johnson,,,,Thigh,,Full Participation in Practice,2022-12-30 19:00:46+00:00
2022,REG,CLE,17,00-0034399,G,Wyatt Teller,Wyatt,Teller,,,,Ankle,,Full Participation in Practice,2022-12-30 19:00:06+00:00
2022,REG,CLE,17,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2022-12-30 19:00:06+00:00
2022,REG,CLE,17,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Hip,Limited Participation in Practice,2022-12-30 19:00:06+00:00
2022,REG,CLE,17,00-0036267,T,Jedrick Wills,Jedrick,Wills,,,,Back,,Limited Participation in Practice,2022-12-30 19:00:55+00:00
2022,REG,CLE,17,00-0031364,DE,Jadeveon Clowney,Jadeveon,Clowney,Concussion,Illness,Questionable,Concussion,Illness,Limited Participation in Practice,2022-12-30 19:00:58+00:00
2022,REG,DAL,17,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,,,,Knee,Not injury related - personal ,Did Not Participate In Practice,2022-12-28 18:59:47+00:00
2022,REG,DAL,17,00-0033591,WR,Noah Brown,Noah,Brown,,,,Foot,,Full Participation in Practice,2022-12-28 18:59:37+00:00
2022,REG,DAL,17,00-0032454,S,Jayron Kearse,Jayron,Kearse,,,,Elbow,Back,Full Participation in Practice,2022-12-28 18:59:59+00:00
2022,REG,DAL,17,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Foot,,Full Participation in Practice,2022-12-28 19:00:07+00:00
2022,REG,DAL,17,00-0031402,G,Zack Martin,Zack,Martin,,,,Knee,,Full Participation in Practice,2022-12-28 18:59:37+00:00
2022,REG,DAL,17,00-0037665,DE,Sam Williams,Sam,Williams,,,,Concussion,,Full Participation in Practice,2022-12-28 19:00:26+00:00
2022,REG,DAL,17,00-0034674,LB,Leighton Vander Esch,Leighton,Vander Esch,Neck,,Out,Neck,,Did Not Participate In Practice,2022-12-28 19:01:03+00:00
2022,REG,DAL,17,00-0035261,RB,Tony Pollard,Tony,Pollard,Thigh,,Questionable,Thigh,,Did Not Participate In Practice,2022-12-28 19:00:38+00:00
2022,REG,DAL,17,00-0036932,LB,Micah Parsons,Micah,Parsons,Hand,,Questionable,Hand,,Limited Participation in Practice,2022-12-28 19:00:38+00:00
2022,REG,DEN,17,00-0027872,S,Kareem Jackson,Kareem,Jackson,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-30 21:06:27+00:00
2022,REG,DEN,17,00-0037001,G,Quinn Meinerz,Quinn,Meinerz,,,,Ribs,,Full Participation in Practice,2022-12-30 21:07:23+00:00
2022,REG,DEN,17,00-0030513,RB,Latavius Murray,Latavius,Murray,,,,Not injury related - resting player,,Full Participation in Practice,2022-12-30 21:06:27+00:00
2022,REG,DEN,17,00-0029890,DT,Mike Purcell,Mike,Purcell,,,,Elbow,,Full Participation in Practice,2022-12-30 21:07:45+00:00
2022,REG,DEN,17,00-0035702,G,Dalton Risner,Dalton,Risner,,,,Foot,,Full Participation in Practice,2022-12-30 21:08:00+00:00
2022,REG,DEN,17,00-0034348,WR,Courtland Sutton,Courtland,Sutton,,,,Hamstring,,Full Participation in Practice,2022-12-30 21:08:22+00:00
2022,REG,DEN,17,00-0031433,T,Billy Turner,Billy,Turner,,,,Not injury related - personal matter,,Full Participation in Practice,2022-12-30 21:06:27+00:00
2022,REG,DEN,17,00-0031795,DT,DeShawn Williams,DeShawn,Williams,,,,Not injury related - personal matter,,Full Participation in Practice,2022-12-30 21:06:27+00:00
2022,REG,DEN,17,00-0031253,CB,K'Waun Williams,K'Waun,Williams,,,,Knee,,Full Participation in Practice,2022-12-30 21:07:33+00:00
2022,REG,DEN,17,00-0038105,CB,Damarri Mathis,Damarri,Mathis,,,,Knee,,Limited Participation in Practice,2022-12-30 21:08:38+00:00
2022,REG,DEN,17,00-0034957,T,Calvin Anderson,Calvin,Anderson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-12-30 21:10:15+00:00
2022,REG,DEN,17,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-12-30 21:10:22+00:00
2022,REG,DEN,17,00-0032197,LB,Randy Gregory,Randy,Gregory,Knee,,Out,Knee,,Did Not Participate In Practice,2022-12-30 21:10:33+00:00
